,var1,var2,correlation,p_value,significant
158,EosinophilCountAbsolute_Avg_acute,EosinophilCountAbsolute_Avg_chronic,0.42064600401494284,2.0144013385997602e-14,False
159,EosinophilCountAbsolute_Avg_acute,EosinophilCountAbsolute_Avg_preclinical,0.37615262547140216,1.2801057153669026e-11,False
160,EosinophilCountAbsolute_Avg_chronic,EosinophilCountAbsolute_Avg_acute,0.4206460040149429,2.014401338599702e-14,False
161,EosinophilCountAbsolute_Avg_chronic,EosinophilCountAbsolute_Avg_preclinical,0.4064135074436801,1.764882377312981e-13,False
162,EosinophilCountAbsolute_Avg_preclinical,EosinophilCountAbsolute_Avg_acute,0.37615262547140216,1.2801057153669026e-11,False
163,EosinophilCountAbsolute_Avg_preclinical,EosinophilCountAbsolute_Avg_chronic,0.40641350744368004,1.764882377312981e-13,False
164,RibosomalPProtein_Avg_chronic,RibosomalPProtein_Avg_acute,0.7469870073668359,2.663458671703634e-55,False
165,RibosomalPProtein_Avg_acute,RibosomalPProtein_Avg_chronic,0.7469870073668359,2.663458671703634e-55,False
166,LymphocytesPercentage_Avg_preclinical,LymphocytesPercentage_Avg_acute,0.4772509019821026,1.215696112558959e-18,False
167,LymphocytesPercentage_Avg_preclinical,LymphocytesPercentage_Avg_chronic,0.553850937642334,9.323249363827042e-26,False
168,LymphocytesPercentage_Avg_acute,LymphocytesPercentage_Avg_preclinical,0.4772509019821027,1.2156961125589328e-18,False
169,LymphocytesPercentage_Avg_acute,LymphocytesPercentage_Avg_chronic,0.44697980724471453,2.745144842251817e-16,False
170,LymphocytesPercentage_Avg_chronic,LymphocytesPercentage_Avg_preclinical,0.553850937642334,9.323249363827042e-26,False
171,LymphocytesPercentage_Avg_chronic,LymphocytesPercentage_Avg_acute,0.44697980724471453,2.745144842251817e-16,False
172,MeanCorpuscularHemoglobinConcentration_Avg_preclinical,MeanCorpuscularHemoglobin_Avg_acute,-0.10896336185999515,0.05815618575876237,False
173,MeanCorpuscularHemoglobinConcentration_Avg_preclinical,MeanCorpuscularHemoglobinConcentration_Avg_acute,0.3042040414961676,6.593079419213194e-08,False
174,MeanCorpuscularHemoglobinConcentration_Avg_preclinical,MeanCorpuscularHemoglobin_Avg_preclinical,-0.11778233744122824,0.040473116095231174,False
175,MeanCorpuscularHemoglobinConcentration_Avg_preclinical,MeanCorpuscularHemoglobin_Avg_chronic,-0.2817298634924755,6.192578504433564e-07,False
176,MeanCorpuscularHemoglobinConcentration_Avg_preclinical,MeanCorpuscularHemoglobinConcentration_Avg_chronic,0.07951438093832788,0.1674129184817894,False
177,MeanCorpuscularHemoglobin_Avg_acute,MeanCorpuscularHemoglobinConcentration_Avg_preclinical,-0.10896336185999517,0.05815618575876233,False
178,MeanCorpuscularHemoglobin_Avg_acute,MeanCorpuscularHemoglobinConcentration_Avg_acute,-0.09348118492696213,0.10436522995780796,False
179,MeanCorpuscularHemoglobin_Avg_acute,MeanCorpuscularHemoglobin_Avg_preclinical,0.699888296270552,6.685535761442985e-46,False
180,MeanCorpuscularHemoglobin_Avg_acute,MeanCorpuscularHemoglobin_Avg_chronic,0.710656623333336,6.96609088970402e-48,False
181,MeanCorpuscularHemoglobin_Avg_acute,MeanCorpuscularHemoglobinConcentration_Avg_chronic,0.016335762510576293,0.7770246851581841,False
182,MeanCorpuscularHemoglobinConcentration_Avg_acute,MeanCorpuscularHemoglobinConcentration_Avg_preclinical,0.3042040414961676,6.593079419213194e-08,False
183,MeanCorpuscularHemoglobinConcentration_Avg_acute,MeanCorpuscularHemoglobin_Avg_acute,-0.09348118492696213,0.10436522995780796,False
184,MeanCorpuscularHemoglobinConcentration_Avg_acute,MeanCorpuscularHemoglobin_Avg_preclinical,-0.2918533941473136,2.3122325522832798e-07,False
185,MeanCorpuscularHemoglobinConcentration_Avg_acute,MeanCorpuscularHemoglobin_Avg_chronic,-0.22330711318271373,8.831481011215568e-05,False
186,MeanCorpuscularHemoglobinConcentration_Avg_acute,MeanCorpuscularHemoglobinConcentration_Avg_chronic,0.246405131946602,1.4345988920773339e-05,False
187,MeanCorpuscularHemoglobin_Avg_preclinical,MeanCorpuscularHemoglobinConcentration_Avg_preclinical,-0.11778233744122825,0.040473116095231146,False
188,MeanCorpuscularHemoglobin_Avg_preclinical,MeanCorpuscularHemoglobin_Avg_acute,0.699888296270552,6.685535761442985e-46,False
189,MeanCorpuscularHemoglobin_Avg_preclinical,MeanCorpuscularHemoglobinConcentration_Avg_acute,-0.2918533941473136,2.3122325522832798e-07,False
190,MeanCorpuscularHemoglobin_Avg_preclinical,MeanCorpuscularHemoglobin_Avg_chronic,0.66853255595738,1.3278222196040558e-40,False
191,MeanCorpuscularHemoglobin_Avg_preclinical,MeanCorpuscularHemoglobinConcentration_Avg_chronic,-0.03207571765904212,0.5780918910713659,False
192,MeanCorpuscularHemoglobin_Avg_chronic,MeanCorpuscularHemoglobinConcentration_Avg_preclinical,-0.2817298634924755,6.192578504433564e-07,False
193,MeanCorpuscularHemoglobin_Avg_chronic,MeanCorpuscularHemoglobin_Avg_acute,0.710656623333336,6.96609088970402e-48,False
194,MeanCorpuscularHemoglobin_Avg_chronic,MeanCorpuscularHemoglobinConcentration_Avg_acute,-0.22330711318271373,8.831481011215568e-05,False
195,MeanCorpuscularHemoglobin_Avg_chronic,MeanCorpuscularHemoglobin_Avg_preclinical,0.66853255595738,1.3278222196040558e-40,False
196,MeanCorpuscularHemoglobin_Avg_chronic,MeanCorpuscularHemoglobinConcentration_Avg_chronic,0.017045187223926634,0.7676127907225258,False
197,MeanCorpuscularHemoglobinConcentration_Avg_chronic,MeanCorpuscularHemoglobinConcentration_Avg_preclinical,0.07951438093832788,0.1674129184817894,False
198,MeanCorpuscularHemoglobinConcentration_Avg_chronic,MeanCorpuscularHemoglobin_Avg_acute,0.016335762510576293,0.7770246851581841,False
199,MeanCorpuscularHemoglobinConcentration_Avg_chronic,MeanCorpuscularHemoglobinConcentration_Avg_acute,0.24640513194660196,1.4345988920773257e-05,False
200,MeanCorpuscularHemoglobinConcentration_Avg_chronic,MeanCorpuscularHemoglobin_Avg_preclinical,-0.03207571765904212,0.5780918910713659,False
201,MeanCorpuscularHemoglobinConcentration_Avg_chronic,MeanCorpuscularHemoglobin_Avg_chronic,0.017045187223926634,0.7676127907225258,False
202,EosinophilsPercentage_Avg_acute,EosinophilsPercentage_Avg_preclinical,0.2701025422996573,1.8314366210339083e-06,False
203,EosinophilsPercentage_Avg_acute,EosinophilsPercentage_Avg_chronic,0.24358871727327275,1.8081675528415868e-05,False
204,EosinophilsPercentage_Avg_preclinical,EosinophilsPercentage_Avg_acute,0.2701025422996573,1.8314366210339083e-06,False
205,EosinophilsPercentage_Avg_preclinical,EosinophilsPercentage_Avg_chronic,0.28475615919569525,4.6315858851976174e-07,False
206,EosinophilsPercentage_Avg_chronic,EosinophilsPercentage_Avg_acute,0.24358871727327275,1.8081675528415868e-05,False
207,EosinophilsPercentage_Avg_chronic,EosinophilsPercentage_Avg_preclinical,0.28475615919569525,4.6315858851976174e-07,False
